Timestamp,Download Speed (Mbps),Upload Speed (Mbps)
2024-06-13 06:38:00,146.57524907661946,34.309895301672434
2024-06-13 06:38:51,145.83486938799464,34.249274602902645
2024-06-13 06:39:43,145.12102460400038,34.17722177607915
2024-06-13 06:40:34,146.70951016338785,34.83784928589765
2024-06-13 06:41:26,146.15701815376454,34.498482084865806
2024-06-13 06:42:17,148.52350275148513,33.73687887681068
2024-06-13 06:43:09,145.20779231326281,34.05972484840446
2024-06-13 06:44:01,148.36750620761973,34.65902074191536
2024-06-13 06:44:52,148.1183847639534,35.104320019933404
2024-06-13 06:45:44,139.13950973280137,36.274950665271646
2024-06-13 06:46:36,120.07104391131641,35.88055438460102
2024-06-13 06:47:28,129.1576527903846,35.89139140248778
2024-06-13 06:48:21,110.04664212920876,35.0763374767512
2024-06-13 06:49:12,134.37391801667334,33.63013412861047
2024-06-13 06:50:04,107.21407000914833,34.40986317521956
2024-06-13 06:50:55,113.77895683716805,34.199943302055004
2024-06-13 06:51:47,110.15362595059068,34.266099926596354
2024-06-13 06:52:38,100.81188761228616,33.884383048225416
2024-06-13 06:53:30,130.30780840385455,34.381675653971776
2024-06-13 06:54:22,103.42601068362549,34.07998675772867
2024-06-13 06:55:13,105.56716538416364,34.22973272038314
2024-06-13 06:56:05,92.81512800248242,32.916928283452265
2024-06-13 06:56:56,103.2442560368404,34.732668404293804
2024-06-13 06:57:48,117.65025512607035,34.084596301821904
2024-06-13 06:58:39,144.3646792830086,34.2081181946298
2024-06-13 06:59:30,148.50861388550888,34.37083610681149
2024-06-13 07:00:52,144.81887551684824,33.89462098833459
2024-06-13 07:01:43,143.74639848678802,33.141185335827366
2024-06-13 07:02:34,136.1649211249315,33.015747825050944
2024-06-13 07:03:26,147.26293668666708,34.89511418398791
2024-06-13 07:04:17,143.40841978450388,34.132445485739154
2024-06-13 07:05:09,144.67415923850902,34.7962765915605
2024-06-13 07:06:00,123.258490311107,34.21226243229059
2024-06-13 07:06:51,146.1934558761989,31.916371561874477
2024-06-13 07:07:42,143.98609305439152,31.25053090822233
2024-06-13 07:08:34,134.61929584297027,31.920970367139173
2024-06-13 07:09:26,100.10539184805147,35.653859923411076
2024-06-13 07:10:18,96.16385116924013,35.49660863187321
2024-06-13 07:11:10,116.47949570366794,35.38999865221436
2024-06-13 07:12:01,128.8619793011921,35.5808304753328
2024-06-13 07:12:52,150.17162133823206,34.542474022205944
2024-06-13 07:13:44,99.68716653004391,33.91706924367544
2024-06-13 07:14:35,108.67103461740139,34.18784899532032
2024-06-13 07:15:27,84.2143745750216,33.312507966510545
2024-06-13 07:16:18,111.92936176332383,33.006269557477886
2024-06-13 07:17:09,94.4718785136895,33.468577673569726
2024-06-13 07:18:01,139.85856911050269,33.43520309573736
2024-06-13 07:18:52,94.92109018457452,33.08928794802932
2024-06-13 07:19:43,115.02996006498896,33.489087929641656
2024-06-13 07:20:35,101.53416831043057,33.064352751216596
2024-06-13 07:21:26,102.53776823232852,33.35860790592283
2024-06-13 07:22:17,105.86991246553579,33.8109729150259
2024-06-13 07:23:09,144.84799778906023,29.668705917757155
2024-06-13 07:24:00,145.07381825645294,33.50533704738418
2024-06-13 07:24:51,148.28887993827325,34.39559506531196
2024-06-13 07:25:43,145.5862480412378,32.73594408108016
2024-06-13 07:26:34,145.37761103157422,32.986052856337515
2024-06-13 07:27:26,145.59471517360268,33.00580408095578
2024-06-13 07:28:17,148.30392709127295,33.099316519557185
2024-06-13 07:29:08,145.37187882798085,33.88988060224549
2024-06-13 07:30:00,146.0396903588822,33.248212165417485
2024-06-13 07:30:51,148.99977655988255,34.90690458719727
2024-06-13 07:31:42,147.6928096975257,34.15677423686675
2024-06-13 07:32:33,142.94104497815067,33.579943471373646
2024-06-13 07:33:25,142.0434882477246,34.03300564842164
2024-06-13 07:34:16,145.48286822487492,33.94534070693185
2024-06-13 07:35:08,118.17214857296192,35.31151880015622
2024-06-13 07:36:00,125.3327433740632,35.64011370723207
2024-06-13 07:36:52,126.38458996637839,35.05835755288308
2024-06-13 07:37:44,121.7185045803675,35.508133165827516
2024-06-13 07:38:36,122.80626275916508,36.38051732362451
2024-06-13 07:39:27,145.35097136582667,36.5176086106427
2024-06-13 07:40:18,96.34068969458149,34.42562001998764
2024-06-13 07:41:10,94.57745146920712,34.454708432152756
2024-06-13 07:42:01,111.09734374054148,34.849922582526204
2024-06-13 07:42:52,96.9730731115194,32.18269239812246
2024-06-13 07:43:44,96.02693905093555,31.953172901895474
2024-06-13 07:44:35,99.68786712437259,33.439243033407074
2024-06-13 07:45:26,105.48180420413043,36.1252314393717
2024-06-13 07:46:18,96.15743658146438,33.08678772270147
2024-06-13 07:47:09,94.9651941689851,33.50631653855389
2024-06-13 07:48:00,95.29093406749335,32.79040309672496
2024-06-13 07:48:52,93.97509495126486,33.60381925225452
2024-06-13 07:49:43,107.98518497537,33.90746955687939
2024-06-13 07:50:35,93.7043762819248,33.25824733172848
2024-06-13 07:51:26,117.0084135520352,28.239565664716775
2024-06-13 07:52:17,145.78187350188304,33.88426242409146
2024-06-13 07:53:08,148.2551284158356,33.42980281516106
2024-06-13 07:54:00,144.83941730758184,33.268098138030076
2024-06-13 07:54:51,145.5082333196119,33.70842871973822
2024-06-13 07:55:42,145.0786210002622,33.952743595446286
2024-06-13 07:56:34,145.6997914972877,33.20311000514593
2024-06-13 07:57:25,148.62459609883715,34.19892667978637
2024-06-13 07:58:16,146.98430831813909,32.9307321044646
2024-06-13 07:59:08,144.56317696682422,28.29894695702232
2024-06-13 08:00:02,141.89025815412668,6.612273870644521
2024-06-13 08:05:54,111.92762728525963,36.053209638102565
2024-06-13 08:06:46,146.8484138914993,35.59333997221843
2024-06-13 08:07:37,98.02749438394339,35.15511492160234
2024-06-13 08:08:28,96.51827522409725,35.081919709523866
2024-06-13 08:09:20,94.72438955532347,34.09244144441655
2024-06-13 08:10:11,94.30046436825143,34.70659305638841
2024-06-13 08:11:02,94.30733420666581,34.144568629982196
2024-06-13 08:11:54,100.81052345820177,34.52244093117086
2024-06-13 08:12:45,94.36405558198675,34.330214659460886
2024-06-13 08:13:36,141.40576312827417,33.87506146533668
2024-06-13 08:14:28,94.77351698212097,34.286228088503
2024-06-13 08:15:19,87.08052134658918,34.183611524756834
2024-06-13 08:16:10,95.48687857604357,34.825489390584856
2024-06-13 08:17:02,105.38391854633285,35.080768021740035
2024-06-13 08:17:53,119.9921976885365,35.13576594047485
2024-06-13 08:18:44,95.16339674114414,34.115883699649444
2024-06-13 08:19:35,94.86946920248867,34.419707071917216
2024-06-13 08:20:27,147.038647350548,29.91478423431607
2024-06-13 08:21:18,145.46479527287502,29.44527451443467
2024-06-13 08:22:10,147.25767736116038,29.707346390745784
2024-06-13 08:23:01,144.3048697897419,30.19304726977371
2024-06-13 08:23:53,145.47568935000294,34.37954953594228
2024-06-13 08:24:44,147.04369919005387,35.62791858486769
2024-06-13 08:25:35,144.99971926133065,33.477105067576105
2024-06-13 08:26:27,145.67681471455535,34.97992574347877
2024-06-13 08:27:18,145.53732542180762,34.00789170087048
2024-06-13 08:28:09,144.94649328609384,33.556025059149725
2024-06-13 08:29:01,141.95085776571605,34.78754620255479
2024-06-13 08:29:52,144.31900748565448,34.71192823353555
2024-06-13 08:30:43,145.47718088726748,34.123523078322926
2024-06-13 08:31:35,134.3865289042643,36.8060794073355
2024-06-13 08:32:27,125.26281421719172,36.277120921224345
2024-06-13 08:33:19,133.23802842610172,36.268413892750466
2024-06-13 08:34:11,123.62957580257807,36.39994843643421
2024-06-13 08:35:03,124.46423224713458,36.26267005607217
2024-06-13 08:35:55,122.98116600814676,36.41638767796448
2024-06-13 08:36:46,133.4095635100957,36.68065826651565
2024-06-13 08:37:38,96.35036108286779,34.96254161568645
2024-06-13 08:38:29,95.7163660402015,34.82811451736924
2024-06-13 08:39:20,104.09427715721081,34.183783807425044
2024-06-13 08:40:12,88.97690046012495,33.75214501842668
2024-06-13 08:41:03,96.85449081859441,34.01550297409602
2024-06-13 08:41:55,95.73863273750875,34.07700232096814
2024-06-13 08:42:46,94.88652178226893,34.269831361286805
2024-06-13 08:43:38,94.03155904800262,33.901366774761414
2024-06-13 08:44:29,101.65363071599205,34.297655017794604
2024-06-13 08:45:20,103.66639726465515,34.67629926348902
2024-06-13 08:46:12,102.22006590907475,34.4779817561449
2024-06-13 08:47:03,102.38271714127114,35.11021208616136
2024-06-13 08:47:54,95.2404485268988,34.44922841432409
2024-06-13 08:48:46,94.95870321673678,34.13720337127334
2024-06-13 08:49:37,94.8014634677766,34.644002695685415
2024-06-13 08:50:29,105.52515387018106,34.76427750909552
2024-06-13 08:51:20,94.74072988890184,34.66219908021421
2024-06-13 08:52:12,89.99589780493703,34.11137252153061
2024-06-13 08:53:03,138.85663213138307,30.678554921373518
2024-06-13 08:53:54,144.1289624223978,29.11720485761856
2024-06-13 08:54:46,145.28115667436182,29.3093377711552
2024-06-13 08:55:37,144.47092559584974,30.045008016315563
2024-06-13 08:56:29,144.28245949104027,29.145713317052415
2024-06-13 08:57:20,144.10529699412606,29.99412154225942
2024-06-13 08:58:12,144.46804125162643,29.182553070850975
2024-06-13 08:59:03,140.7982542637603,34.845623820438846
2024-06-13 08:59:54,146.62690330477673,35.165163443331195
2024-06-13 09:05:47,120.67161288994355,36.415045239031215
2024-06-13 09:06:39,122.12002610693116,35.9122198380605
2024-06-13 09:07:31,124.51882228008849,35.92543071067452
2024-06-13 09:08:22,149.39396911332784,36.495910636126524
2024-06-13 09:09:13,91.67946988792256,34.22039948411649
2024-06-13 09:10:04,94.4245939749682,34.41750549172747
2024-06-13 09:10:56,94.83876069016964,34.22377754963079
2024-06-13 09:11:47,94.80209835625301,34.66208752525899
2024-06-13 09:12:39,95.0438771122102,34.55890870419479
2024-06-13 09:13:30,104.0006145289457,35.36485027047319
2024-06-13 09:14:21,94.11852302821495,34.37279984049235
2024-06-13 09:15:13,98.17383505116126,34.34663408312018
2024-06-13 09:16:04,95.93217232442264,33.89588055538302
2024-06-13 09:16:55,149.69028807655152,35.12093257395813
2024-06-13 09:17:47,94.21894761796365,33.64860599180855
2024-06-13 09:18:38,96.42097780018774,34.156829919382304
2024-06-13 09:19:30,96.61281943730715,35.976865823416254
2024-06-13 09:20:21,84.0550043799922,33.94393288954771
2024-06-13 09:21:12,94.52279317327246,34.12570772074732
2024-06-13 09:22:04,95.28999116550172,34.30726011298768
2024-06-13 09:22:55,82.54180706327688,33.95888772633697
2024-06-13 09:23:47,104.93056161900498,35.12657442662299
2024-06-13 09:24:38,97.65055857305207,34.65311032983093
2024-06-13 09:25:30,122.81373413722943,35.88424113117002
2024-06-13 09:26:22,104.52347339785979,36.650137109913345
2024-06-13 09:27:14,116.24429662290811,35.76321518917046
2024-06-13 09:28:06,143.97386157086794,35.67847698373709
2024-06-13 09:28:58,115.23859828344483,35.72200699797029
2024-06-13 09:29:50,103.91333073674122,36.82032636321972
2024-06-13 09:30:42,109.8474325445455,35.198734515582196
2024-06-13 09:31:33,109.31930519398485,35.67207382036419
2024-06-13 09:32:25,109.88162019988765,34.417611718149374
2024-06-13 09:33:16,105.56649404019709,34.918685800638976
2024-06-13 09:34:07,105.58314082187171,34.66750684835987
2024-06-13 09:34:59,97.75570670497927,35.24225926079895
2024-06-13 09:35:50,95.32058617096804,34.20371662340174
2024-06-13 09:36:41,107.60905133031008,34.84884332289186
2024-06-13 09:37:33,101.52322472926586,34.4209396279537
2024-06-13 09:38:24,88.79792234066024,34.251180035072295
2024-06-13 09:39:15,95.28779764236693,34.37159919622438
2024-06-13 09:40:07,99.59513753035424,34.381446544040124
2024-06-13 09:40:59,72.3568741797554,34.28035489278583
2024-06-13 09:41:50,97.2641344612199,34.034811917854014
2024-06-13 09:42:42,98.37970728979384,34.86986841179129
2024-06-13 09:43:33,135.5143461033855,34.36561533687229
2024-06-13 09:44:24,97.84940628010325,34.211316287409865
2024-06-13 09:45:16,100.90797279331207,34.62890847114505
2024-06-13 09:46:07,95.58870560727905,36.16028215562498
2024-06-13 09:46:59,90.07837172555446,34.288175145179345
2024-06-13 09:47:50,96.12914729728806,34.58071722671588
2024-06-13 09:48:42,95.20755095735744,34.58659980056438
2024-06-13 09:49:33,123.0064699170634,36.212966951563125
2024-06-13 09:50:26,121.46206518447818,36.17871649065853
2024-06-13 09:51:18,106.89863905082191,35.77711831529206
2024-06-13 09:52:10,151.19306376525049,34.12496027431435
2024-06-13 09:53:01,114.41741827213511,36.38185099276962
2024-06-13 09:53:53,104.10119757372357,36.04725811067263
2024-06-13 09:54:45,133.00867073957204,36.77476297848602
2024-06-13 09:55:36,148.51920746999303,35.823220155201135
2024-06-13 09:56:28,95.22647886605841,34.14165529394053
2024-06-13 09:57:19,94.1385712609199,34.625480515242664
2024-06-13 09:58:10,110.0197261982426,34.777731688857244
2024-06-13 09:59:02,98.35933411030021,34.720762217405486
2024-06-13 09:59:53,105.11601673894508,34.77669145870147
2024-06-13 10:00:44,102.71527487049504,34.67247965442412
2024-06-13 10:01:35,101.1379121034892,34.46152896240612
2024-06-13 10:02:26,116.2482612673851,34.93391755268916
2024-06-13 10:03:17,100.38616766110508,34.67167399268875
2024-06-13 10:04:08,139.80409177410775,35.540225529953155
2024-06-13 10:05:00,102.93166407029207,35.32832290104674
2024-06-13 10:05:51,111.09432242001878,35.42840525291846
2024-06-13 10:06:42,101.832462927105,34.88754705795459
2024-06-13 10:07:33,102.59394328238575,35.15833058703201
2024-06-13 10:08:24,108.44656450383846,35.13946233312115
2024-06-13 10:09:15,108.33539388219162,34.88489700015357
2024-06-13 10:10:07,107.53992873318722,35.09179613210957
2024-06-13 10:10:58,107.8604948655203,34.96507515660165
2024-06-13 10:11:49,116.12163046518016,35.09143799557654
2024-06-13 10:12:40,150.77519135649908,36.28137682120338
2024-06-13 10:13:31,130.34369323098147,36.845195566671535
2024-06-13 10:14:23,104.80006459436444,36.09064607974327
2024-06-13 10:15:15,127.11311936053089,29.11918110771888
2024-06-13 10:16:06,119.24944261362286,36.62077538747991
2024-06-13 10:16:58,104.29615448311289,36.03850650172634
2024-06-13 10:17:49,122.50330601897264,36.92430280227391
2024-06-13 10:18:40,122.9563989989003,36.55384583378596
2024-06-13 10:19:31,107.70841604359765,35.17234063217998
2024-06-13 10:20:22,87.32586364693857,34.74518399255955
2024-06-13 10:21:14,104.44587982111136,35.063785399084104
2024-06-13 10:22:05,111.22085257169309,35.66453628527838
2024-06-13 10:22:56,104.55381657133864,34.95985808234807
2024-06-13 10:23:47,106.36535275650563,34.716743370309786
2024-06-13 10:24:38,103.92696684746407,34.75771808287201
2024-06-13 10:25:30,87.21410713773207,34.221510105166494
2024-06-13 10:26:21,103.6559204057627,34.75398486149693
2024-06-13 10:27:12,109.50662649395692,34.91789263090795
2024-06-13 10:28:03,114.21664450790702,34.87579015829733
2024-06-13 10:28:54,107.88803461184028,35.149236621461036
2024-06-13 10:29:46,100.98434056606715,34.82559731410627
2024-06-13 10:30:37,110.26565771827931,36.93305074259087
2024-06-13 10:31:28,110.09567853480071,34.6531801916784
2024-06-13 10:32:19,102.59854042055088,35.22539142946386
2024-06-13 10:33:10,111.72370219654265,34.62992292600888
2024-06-13 10:34:01,101.5055793823621,35.10272353553269
2024-06-13 10:34:52,107.75213088092201,35.418486798192
2024-06-13 10:35:44,103.89246447670544,35.02122829157447
2024-06-13 10:36:35,132.27259289429696,37.20353887696785
2024-06-13 10:37:27,102.82801548324652,35.839926444271256
2024-06-13 10:38:18,105.92341755334552,35.99122539191235
2024-06-13 10:39:10,135.84548465778064,36.86644313527249
2024-06-13 10:40:01,132.44189110250807,36.87701780059523
2024-06-13 10:40:53,109.3830387822692,36.171209998762244
2024-06-13 10:41:45,129.8694161316298,36.97075133377654
2024-06-13 10:42:36,128.5798598686609,36.86372608518405
2024-06-13 10:43:28,113.2153240799424,35.25325067822275
2024-06-13 10:44:19,110.21776580437185,35.135063786870106
2024-06-13 10:45:10,109.70958134086021,34.5251373596434
2024-06-13 10:46:01,97.91743338716374,36.2220350374525
2024-06-13 10:46:52,106.38373692696648,35.03387952133586
2024-06-13 10:47:43,102.59792116186975,34.94580324278277
2024-06-13 10:48:35,98.85118498217686,34.984423078842276
2024-06-13 10:49:26,105.07396908308012,34.57859527835973
2024-06-13 10:50:17,102.47567679322275,34.81024728844831
2024-06-13 10:51:08,105.53811704824261,35.2676137823722
2024-06-13 10:51:59,109.29758510571952,35.36185144613274
2024-06-13 10:52:50,103.49893626234352,35.21594276691487
2024-06-13 10:53:42,103.19485575404602,34.8341319144896
2024-06-13 10:54:33,102.27933394827488,37.33550805045224
2024-06-13 10:55:24,112.57589756987579,35.03804971137588
2024-06-13 10:56:15,111.63313129889,35.42734313056804
2024-06-13 10:57:06,102.42611828384203,35.42203501306606
2024-06-13 10:57:57,100.72283863996923,35.47945227011035
2024-06-13 10:58:49,104.64512713569485,34.88302117486212
2024-06-13 10:59:40,106.91967337450737,33.234017199133184
2024-06-13 11:06:02,107.94998829858861,34.807742493379166
2024-06-13 11:06:53,103.3955933771382,34.63049032197083
2024-06-13 11:07:45,108.28706888151648,34.427841811120736
2024-06-13 11:08:36,103.9223272768889,34.807107830990454
2024-06-13 11:09:27,109.30974876581398,34.53602500763552
2024-06-13 11:10:18,112.66437509724902,34.71219844123545
2024-06-13 11:11:09,106.48376238420471,36.04907309983535
2024-06-13 11:12:00,98.95288922489652,34.661832361673625
2024-06-13 11:12:52,111.78503650908986,35.19889906156096
2024-06-13 11:13:43,108.82510180982358,35.27094616614038
2024-06-13 11:14:34,102.06746747905255,34.58307772596927
2024-06-13 11:15:25,103.06186087003427,35.50694478467342
2024-06-13 11:16:16,104.0597567929141,35.10012287168971
2024-06-13 11:17:07,146.15562515421593,35.12529575284561
2024-06-13 11:17:58,98.54896091933324,34.4687336364055
2024-06-13 11:18:50,91.8195461483383,34.17448509556197
2024-06-13 11:19:41,102.22529055519585,36.4302895218507
2024-06-13 11:20:32,109.9281530630065,35.169391448189586
2024-06-13 11:21:23,108.22714933337932,34.75079137504142
2024-06-13 11:22:14,101.70191902343169,35.09965190992983
2024-06-13 11:23:06,132.85194938019728,36.603853479916715
2024-06-13 11:23:57,124.48840652861301,36.98321250353108
2024-06-13 11:24:49,130.31145331080285,36.75650807234048
2024-06-13 11:25:40,103.85492807956868,36.94926410362534
2024-06-13 11:26:32,105.09439526947872,36.13747502317833
2024-06-13 11:27:24,95.12379640876408,36.116313495695366
2024-06-13 11:28:15,100.81922267677754,35.74847456206032
2024-06-13 11:29:06,148.05178148199315,35.77785656576453
2024-06-13 11:29:58,114.15572677732709,35.1171594495152
2024-06-13 11:30:49,100.76547491955702,35.44422953602685
2024-06-13 11:31:40,100.62763731650678,35.10651785595488
2024-06-13 11:32:31,107.93851468448044,34.81325870485303
2024-06-13 11:33:22,109.9124319392786,34.724579547487636
2024-06-13 11:34:13,99.8803071819602,34.88301481720469
2024-06-13 11:35:04,97.6240016720512,34.974392578123805
2024-06-13 11:35:56,112.44233251767454,34.991819234483366
2024-06-13 11:36:47,110.30471680815484,34.930286329713866
2024-06-13 11:37:38,151.52529815534453,36.16937269124073
2024-06-13 11:38:29,93.48199283679418,33.98309256743064
2024-06-13 11:39:20,108.58040981587257,35.244128782404786
2024-06-13 11:40:11,92.1939300968656,35.00793305580949
2024-06-13 11:41:02,106.70722971013197,34.731845623558236
2024-06-13 11:41:54,86.98009767343744,33.57908492973171
2024-06-13 11:42:45,99.71425721509598,34.831914448511284
2024-06-13 11:43:36,106.18016955727614,34.641282161523534
2024-06-13 11:44:27,109.91147287714311,34.87914273268113
2024-06-13 11:45:18,99.42357153656924,33.708599192070366
2024-06-13 11:46:10,134.54894945542108,35.731206831952896
2024-06-13 11:47:01,95.72817504224952,35.90383417363317
2024-06-13 11:47:53,128.15747572498148,36.600086600020994
2024-06-13 11:48:45,119.14752928089426,36.65822848082762
2024-06-13 11:49:37,95.11422674647513,35.86025422371681
2024-06-13 11:50:28,129.55653595035852,36.62299889721251
2024-06-13 11:51:20,132.90653072546735,36.891560340342394
2024-06-13 11:52:11,118.73881741611117,36.95163575026187
2024-06-13 11:53:02,139.26284639650672,35.18819050216274
2024-06-13 11:53:54,105.69763417660543,34.523225824890176
2024-06-13 11:54:45,103.60746561611889,34.51073103513734
2024-06-13 11:55:36,106.7564808621043,35.32942499077681
2024-06-13 11:56:27,110.3543207492557,35.10517397000305
2024-06-13 11:57:18,103.57941137538143,34.8431655708193
2024-06-13 11:58:10,91.48363675773788,35.21231280089503
2024-06-13 11:59:01,92.07743912243826,34.55038835262195
2024-06-13 11:59:52,103.27281334354355,34.94420712907682
2024-06-13 12:00:43,91.27445466292205,34.75075237478574
2024-06-13 12:06:05,101.14088134562434,34.93613200724287
2024-06-13 12:06:56,107.10608400311409,34.49255995006769
2024-06-13 12:07:47,105.24645011432068,34.895814068856275
2024-06-13 12:08:38,106.36973857931638,35.120163153500506
2024-06-13 12:09:30,99.60587239587032,35.617824143154
2024-06-13 12:10:21,110.15991230814622,35.77804666782392
2024-06-13 12:11:13,135.49971903219108,36.77415167596229
2024-06-13 12:12:04,136.93826979910816,36.87342377471778
2024-06-13 12:12:55,135.5750324266509,36.714787119023015
2024-06-13 12:13:47,131.66763932785062,36.95687780299192
2024-06-13 12:14:39,109.30213247889198,35.36617948007544
2024-06-13 12:15:30,92.80889142961519,37.52088462374425
2024-06-13 12:16:21,109.1994583182018,34.94714761127264
2024-06-13 12:17:12,110.5586180257355,35.225386296513484
2024-06-13 12:18:03,94.006154395011,35.14684304374025
2024-06-13 12:18:55,122.56546032783112,34.53988062449868
2024-06-13 12:19:46,103.59632097966792,35.021318366606245
2024-06-13 12:20:37,108.51570882365863,34.86925347670509
2024-06-13 12:21:28,89.90895988144237,35.013209001472276
2024-06-13 12:22:19,90.33729286986977,35.14447694638775
2024-06-13 12:23:10,104.90563221333963,35.02790367123607
2024-06-13 12:24:02,93.40382044937243,34.65810006336369
2024-06-13 12:24:53,98.83002635328081,34.88383681909844
2024-06-13 12:25:44,105.05780000757778,34.43709740624818
2024-06-13 12:26:35,96.93103363479925,34.938781352810665
2024-06-13 12:27:26,114.53063271888517,34.8446772728385
2024-06-13 12:28:17,105.83420978516237,34.64682857235714
2024-06-13 12:29:08,102.701246435811,34.82345231972129
2024-06-13 12:30:00,104.11176309985159,36.864141225239734
2024-06-13 12:30:51,102.29147311741075,34.92561853285831
2024-06-13 12:31:42,92.31899918699014,34.91993566772904
2024-06-13 12:32:33,101.58613605209818,34.66936203556465
2024-06-13 12:33:24,123.21369097646034,37.130399887869196
2024-06-13 12:34:16,98.89252543637785,36.09596472971595
2024-06-13 12:35:08,121.3528752508524,36.35812333244391
2024-06-13 12:35:59,146.7632191046238,34.989196257460975
2024-06-13 12:36:50,134.5476016454815,36.403323367535144
2024-06-13 12:37:41,135.3967847157562,36.83142519620383
2024-06-13 12:38:33,126.9565914035602,36.725868472446
2024-06-13 12:39:24,151.60087471136444,36.899533048624996
2024-06-13 12:40:15,107.66823220185064,35.44261448075454
2024-06-13 12:41:06,109.7886128562557,35.078281339608594
2024-06-13 12:41:57,104.14798226839316,34.69168593177584
2024-06-13 12:42:48,109.77845508382495,34.89869119835013
2024-06-13 12:43:39,101.37778097974166,35.05112149264045
2024-06-13 12:44:30,106.95961877023556,34.98515314627163
2024-06-13 12:45:22,105.28017508029879,35.948768749354386
2024-06-13 12:46:13,103.08480937967573,34.89943478968152
2024-06-13 12:47:04,91.36984303354187,34.33988074601101
2024-06-13 12:47:55,103.13647980746111,34.64091397757727
2024-06-13 12:48:46,109.59061242899111,34.9818834212015
2024-06-13 12:49:37,105.06297194315626,34.46326747536826
2024-06-13 12:50:29,103.59127208806149,34.70271920990521
2024-06-13 12:51:20,110.95713603885827,34.74704676080632
2024-06-13 12:52:11,93.43300267811789,34.7744049904191
2024-06-13 12:53:02,103.06919485247674,35.012832821093106
2024-06-13 12:53:53,113.34372354965959,36.98496517260811
2024-06-13 12:54:44,102.95843105116953,34.61031012722734
2024-06-13 12:55:35,93.49373275802104,34.65909372469574
2024-06-13 12:56:27,101.5318443658663,34.54200676916665
2024-06-13 12:57:18,128.30680881075685,36.54027156634994
2024-06-13 12:58:10,106.41935027877534,36.23925816467334
2024-06-13 12:59:01,115.06723022760568,35.86410362694922
2024-06-13 12:59:52,124.71818137981319,36.24046380971737
2024-06-13 13:05:44,101.58461478237012,34.60351268292588
2024-06-13 13:06:35,95.45011871562588,34.212503322982755
2024-06-13 13:07:27,90.25025955173727,34.303483580462846
2024-06-13 13:08:18,105.48926315070507,35.25564886723333
2024-06-13 13:09:09,96.3081556603306,34.0983474496117
2024-06-13 13:10:00,95.36168514303316,34.588803409780496
2024-06-13 13:10:51,90.15901050577524,34.76078063766433
2024-06-13 13:11:42,96.4012980654611,34.08240446810945
2024-06-13 13:12:33,91.31791697293531,34.74583816608844
2024-06-13 13:13:25,92.75440982510868,34.549971198566475
2024-06-13 13:14:16,93.44918806635478,34.35026894610963
2024-06-13 13:15:07,93.3026380317366,34.86956841115276
2024-06-13 13:15:58,91.44593268249317,34.36879074420987
2024-06-13 13:16:49,146.07615443805645,34.4050331839347
2024-06-13 13:17:41,94.53862231589471,34.34596419525828
2024-06-13 13:18:32,92.99762314209714,34.15572889760613
2024-06-13 13:19:23,94.03488222071834,36.466675078412
2024-06-13 13:20:15,104.37995693298943,35.706274319944534
2024-06-13 13:21:06,113.27010629456113,36.18902939792971
2024-06-13 13:21:58,115.60635629905885,35.87801818628914
